Id,price,discountedPrice,myntraRating,brandName,age,gender,color,season,usage,articleType,isEMIEnabled,isReturnable,isExchangeable
53795,1899.0,1899.0,1,Puma,Adults-Men,Men,Black,Summer,Casual,Tshirts,True,True,True
39178,1299.0,1299.0,0,Aneri,Adults-Women,Women,Blue,Summer,Ethnic,Kurtas,False,True,True
32590,995.0,995.0,1,ONLY,Adults-Women,Women,Brown,Summer,Casual,Shorts,False,True,True
11712,2099.0,2099.0,1,Lee,Adults-Men,Men,Blue,Summer,Casual,Shirts,True,True,True
25527,1195.0,1195.0,1,Wrangler,Adults-Women,Women,Green,Summer,Casual,Shirts,True,True,True
57107,1600.0,1600.0,0,Elle,Adults-Women,Women,Olive,Summer,Casual,Tops,False,True,True
52475,1049.0,1049.0,0,Red Rose,Adults-Women,Women,White,Winter,NA,Bath Robe,False,True,True
50322,399.0,399.0,1,AURELIA,Adults-Women,Women,Black,Summer,Ethnic,Kurtas,False,True,True
13879,1949.0,1949.0,1,SCULLERS,Adults-Men,Men,Red,Fall,Casual,Shirts,True,True,True
46247,1299.0,1299.0,0,Fusion Beats,Adults-Women,Women,Pink,Summer,Casual,Tunics,False,True,True
7160,999.0,999.0,1,SCULLERS FOR HER,Adults-Women,Women,Purple,Fall,Casual,Tunics,False,True,True
27270,899.0,899.0,0,Mother Earth,Adults-Women,Women,Maroon,Fall,Ethnic,Kurtas,False,True,True
12197,799.0,799.0,1,Basics,Adults-Men,Men,Orange,Summer,Casual,Tshirts,True,True,True
31315,899.0,899.0,0,W,Adults-Women,Women,Brown,Summer,Ethnic,Kurtas,False,True,True
6274,899.0,899.0,1,United Colors of Benetton,Adults-Women,Women,Green,Summer,Casual,Tshirts,True,True,True
47153,699.0,349.0,0,Gini and Jony,Kids-Girls,Girls,Pink,Summer,Casual,Capris,False,True,True
17623,1799.0,1799.0,0,ADIDAS,Adults-Men,Men,Grey,Fall,Sports,Track Pants,True,True,True
51036,925.0,925.0,0,Enamor,Adults-Women,Women,Lime Green,Summer,Casual,Nightdress,False,True,True
26958,699.0,699.0,0,Jealous 21,Adults-Women,Women,Teal,Summer,Casual,Shirts,True,True,True
13283,699.0,349.0,1,Gini and Jony,Kids-Boys,Men,Blue,Fall,Casual,Shirts,True,True,True
3706,765.0,765.0,0,Classic Polo,Adults-Men,Men,Grey,Summer,Casual,Tshirts,True,True,True
26164,1599.0,1599.0,0,John Miller,Adults-Men,Men,Grey,Summer,Formal,Trousers,True,True,True
40376,324.0,324.0,1,Tokyo Talkies,Adults-Women,Women,Yellow,Summer,Casual,Tops,False,True,True
10406,2699.0,2699.0,1,United Colors of Benetton,Adults-Women,Women,Grey,Fall,Casual,Dresses,True,True,True
15174,1199.0,1199.0,0,Arrow,Adults-Men,Men,Yellow,Fall,Casual,Tshirts,True,True,True
53761,1499.0,1499.0,0,Puma,Adults-Men,Men,Green,Summer,Casual,Tshirts,True,True,True
37224,2299.0,2299.0,1,United Colors of Benetton,Adults-Women,Women,Purple,Summer,Casual,Shirts,True,True,True
32564,1895.0,1895.0,0,ONLY,Adults-Women,Women,Orange,Summer,Casual,Trousers,True,True,True
24401,749.0,749.0,0,Vishudh,Adults-Women,Women,Brown,Summer,Ethnic,Kurtas,False,True,True
40144,299.0,149.0,1,Gini and Jony,Kids-Girls,Girls,Pink,Summer,Casual,Tops,False,True,True
59069,399.0,399.0,0,Peri Peri,Adults-Women,Women,White,Summer,Casual,Bra,False,True,True
15346,1095.0,1095.0,1,Nike,Adults-Men,Men,Black,Fall,Casual,Tshirts,True,True,True
52481,689.0,689.0,1,Red Rose,Adults-Women,Women,Pink,Winter,Casual,Baby Dolls,False,True,True
21173,2399.0,2399.0,0,s.Oliver,Adults-Women,Women,Grey,Fall,Casual,Shirts,True,True,True
40978,349.0,174.0,0,Palm Tree,Kids-Boys,Boys,Red,Summer,Casual,Tshirts,True,True,True
14294,899.0,899.0,1,Classic Polo,Adults-Men,Men,Black,Fall,Casual,Tshirts,True,True,True
9832,499.0,499.0,1,Little Miss,Adults-Women,Women,Orange,Fall,Casual,Tshirts,True,True,True
23624,349.0,349.0,1,Doodle,Kids-Girls,Girls,White,Fall,Casual,Tops,False,True,True
6046,1299.0,1299.0,0,United Colors of Benetton,Adults-Men,Men,Green,Summer,Casual,Shirts,True,True,True
34693,899.0,899.0,0,Allen Solly Kids,Kids-Girls,Girls,Pink,Summer,Casual,Shorts,False,True,True
7194,299.0,299.0,1,Jealous 21,Adults-Women,Women,White,Fall,Casual,Tops,False,True,True
51204,375.0,375.0,0,Enamor,Adults-Women,Women,Peach,Summer,Casual,Bra,False,True,True
27284,1099.0,1099.0,1,Mother Earth,Adults-Women,Women,Brown,Fall,Ethnic,Kurtas,False,True,True
12163,399.0,399.0,1,AURELIA,Adults-Women,Women,Purple,Fall,Ethnic,Leggings,False,True,True
3534,399.0,399.0,0,Myntra,Adults-Women,Women,Black,Summer,Casual,Tshirts,True,True,True
24065,1039.0,415.0,1,LOCOMOTIVE,Adults-Men,Men,Green,Fall,Casual,Shirts,True,True,True
1607,1499.0,1499.0,0,Reebok,Adults-Men,Men,Blue,Fall,Sports,Track Pants,True,True,True
11382,1599.0,1599.0,1,United Colors of Benetton,Adults-Women,Women,Grey,Fall,Casual,Tshirts,True,True,True
4375,599.0,599.0,1,Marvel,Adults-Men,Men,Navy Blue,Summer,Casual,Tshirts,True,True,True
22392,1999.0,1999.0,0,ADIDAS,Adults-Women,Women,White,Fall,Casual,Tops,False,True,True
23240,1599.0,1599.0,1,Aneri,Adults-Women,Women,Blue,Fall,Ethnic,Kurtas,False,True,True
31785,1399.0,1399.0,0,Lee,Adults-Women,Women,Navy Blue,Summer,Casual,Tops,False,True,True
17849,799.0,799.0,1,Flying Machine,Adults-Women,Women,Grey,Fall,Casual,Tshirts,True,True,True
29548,399.0,399.0,0,Classic Polo,Adults-Men,Men,Navy Blue,Summer,Casual,Tshirts,True,True,True
16395,1799.0,1799.0,0,Levis,Adults-Men,Men,Black,Fall,Casual,Shirts,True,True,True
51452,1250.0,1250.0,1,Tonga,Adults-Women,Women,White,Summer,Casual,Tops,False,True,True
6610,999.0,999.0,1,SPYKAR,Adults-Men,Men,White,Summer,Casual,Tshirts,True,True,True
17247,1399.0,1399.0,1,U.S. Polo Assn.,Adults-Men,Men,Blue,Fall,Casual,Tshirts,True,True,True
23072,1599.0,799.0,0,Arrow Sport,Adults-Men,Men,Navy Blue,Winter,Formal,Trousers,True,True,True
3362,399.0,399.0,1,Myntra,Adults-Men,Men,Black,Summer,Casual,Tshirts,True,True,True
30465,515.0,515.0,0,Lovable,Adults-Women,Women,Black,Summer,Casual,Bra,False,True,True
9658,1449.0,1449.0,1,Indigo Nation,Adults-Men,Men,Maroon,Fall,Casual,Shirts,True,True,True
38608,1095.0,1095.0,1,Nike,Adults-Men,Men,Grey,Summer,Casual,Tshirts,True,True,True
10062,899.0,899.0,1,Puma,Adults-Men,Men,Grey,Fall,Casual,Tshirts,True,True,True
25385,233.0,233.0,0,Levis,Adults-Men,Men,Navy Blue,Summer,Casual,Briefs,False,True,True
5095,595.0,595.0,1,Wrangler,Adults-Men,Men,Blue,Summer,Casual,Tshirts,True,True,True
21725,1299.0,1299.0,1,ADIDAS,Adults-Men,Men,Navy Blue,Fall,Casual,Sweatshirts,True,True,True
34038,449.0,224.0,0,Gini and Jony,Kids-Boys,Boys,Red,Summer,Casual,Shirts,True,True,True
28467,499.0,499.0,1,Urban Yoga,Adults-Women,Women,Rust,Summer,Casual,Tshirts,True,True,True
16368,1199.0,1199.0,0,Peter England,Adults-Men,Men,Charcoal,Fall,Formal,Trousers,True,True,True
30498,850.0,850.0,0,Lovable,Adults-Women,Women,Brown,Summer,Casual,Bra,False,True,True
8777,999.0,999.0,1,Indigo Nation,Adults-Men,Men,Blue,Fall,Casual,Shirts,True,True,True
25378,349.0,349.0,0,Levis,Adults-Men,Men,Beige,Summer,Casual,Innerwear Vests,False,True,True
4986,2999.0,2999.0,1,ADIDAS,Adults-Men,Men,Red,Summer,Sports,Tshirts,True,True,True
39727,1399.0,699.0,0,Arrow Woman,Adults-Women,Women,Blue,Summer,Formal,Shirts,True,True,True
4388,599.0,419.0,1,DC Comics,Adults-Men,Men,Green,Summer,Casual,Tshirts,True,True,True
2843,549.0,549.0,1,Mr. Men Little Miss,Adults-Men,Men,Pink,Summer,Casual,Tshirts,True,True,True
3991,649.0,649.0,1,Mr. Men Little Miss,Adults-Men,Men,White,Summer,Casual,Tshirts,True,True,True
29787,799.0,399.0,1,Basics,Adults-Men,Men,White,Summer,Casual,Tshirts,True,True,True
13428,899.0,899.0,0,United Colors of Benetton,Adults-Men,Men,White,Summer,Casual,Tshirts,True,True,True
19112,499.0,499.0,0,Campbell,Adults-Men,Men,Grey,Summer,Casual,Tshirts,True,True,True
32599,595.0,595.0,1,ONLY,Adults-Women,Women,Black,Summer,Casual,Tops,False,True,True
39171,1799.0,1799.0,0,Aneri,Adults-Women,Women,Pink,Summer,Ethnic,Kurtas,False,True,True
57932,1699.0,1699.0,1,French Connection,Adults-Men,Men,White,Summer,Casual,Tshirts,True,True,True
40985,449.0,224.0,0,Gini and Jony,Kids-Boys,Boys,White,Summer,Casual,Tshirts,True,True,True
59094,499.0,499.0,0,Peri Peri,Adults-Women,Women,Black,Summer,Casual,Bra,False,True,True
7169,1699.0,1699.0,1,SCULLERS,Adults-Men,Men,Blue,Fall,Casual,Shirts,True,True,True
13870,1499.0,1499.0,1,SCULLERS,Adults-Men,Men,Beige,Fall,Casual,Shirts,True,True,True
19576,599.0,599.0,1,United Colors of Benetton,Adults-Women,Women,White,Summer,Casual,Tops,False,True,True
7955,799.0,799.0,1,Puma,Adults-Men,Men,Grey,Fall,Sports,Tshirts,True,True,True
27279,1099.0,1099.0,0,Mother Earth,Adults-Women,Women,Blue,Fall,Ethnic,Kurtas,False,True,True
6887,1800.0,1800.0,1,Forever New,Adults-Women,Women,Blue,Summer,Casual,Jackets,True,True,True
27877,1499.0,1499.0,1,SCULLERS FOR HER,Adults-Women,Women,Navy Blue,Summer,Casual,Shirts,True,True,True
6289,799.0,799.0,1,Classic Polo,Adults-Men,Men,Brown,Summer,Casual,Tshirts,True,True,True
28003,139.0,139.0,0,Jockey,Adults-Men,Men,White,Summer,Casual,Briefs,False,True,True
19744,2499.0,2499.0,0,ADIDAS Originals,Adults-Men,Men,Green,Fall,Casual,Jackets,True,True,True
18696,215.0,215.0,0,Hanes,Adults-Men,Men,Black,Summer,Casual,Briefs,False,True,True
11529,2499.0,2499.0,0,United Colors of Benetton,Adults-Men,Men,Grey,Fall,Casual,Sweaters,True,True,True
1890,699.0,699.0,0,FIFA,Adults-Men,Men,Red,Winter,Casual,Tshirts,True,True,True
15189,799.0,799.0,0,Arrow Sport,Adults-Men,Men,Green,Fall,Casual,Tshirts,True,True,True
39185,1399.0,1399.0,0,Aneri,Adults-Women,Women,Khaki,Summer,Ethnic,Kurtas,False,True,True
52488,130.0,130.0,0,Red Rose,Adults-Women,Women,Red,Winter,Casual,Camisoles,False,True,True
59060,1099.0,384.0,0,Global Desi,Adults-Women,Women,Red,Summer,Ethnic,Kurtas,False,True,True
4718,479.0,479.0,1,Disney,Kids-Girls,Girls,Yellow,Summer,Casual,Tshirts,True,True,True
56814,1199.0,1199.0,1,Aneri,Adults-Women,Women,Multi,Summer,Ethnic,Kurtis,False,True,True
13884,1899.0,1899.0,1,SCULLERS,Adults-Men,Men,Black,Fall,Casual,Shirts,True,True,True
19582,1099.0,1099.0,0,United Colors of Benetton,Adults-Men,Men,Grey,Summer,Casual,Tshirts,True,True,True
6873,3800.0,3800.0,1,Forever New,Adults-Women,Women,Black,Summer,Casual,Dresses,True,True,True
26951,299.0,299.0,0,Jealous 21,Adults-Women,Women,Teal,Summer,Casual,Tshirts,True,True,True
27883,1099.0,1099.0,1,SCULLERS FOR HER,Adults-Women,Women,Pink,Summer,Casual,Tshirts,True,True,True
30834,1230.0,1230.0,0,Fabindia,Adults-Women,Women,Blue,Summer,Ethnic,Kurtas,False,True,True
42428,550.0,550.0,0,AURELIA,Adults-Women,Women,Brown,Summer,Ethnic,Kurtas,False,True,True
12358,1895.0,1895.0,0,Reid & Taylor,Adults-Men,Men,Cream,Fall,Formal,Shirts,True,True,True
9235,519.0,519.0,0,Mark Taylor,Adults-Men,Men,Blue,Fall,Formal,Shirts,True,True,True
53768,899.0,899.0,0,Puma,Adults-Men,Men,Blue,Summer,Casual,Tshirts,True,True,True
54915,595.0,595.0,0,Do u speak green,Adults-Men,Men,Cream,Summer,Casual,Tshirts,True,True,True
50589,179.0,179.0,1,Chromozome,Adults-Men,Men,Navy Blue,Summer,Casual,Briefs,False,True,True
9651,1349.0,1349.0,1,Indigo Nation,Adults-Men,Men,Green,Fall,Casual,Shirts,True,True,True
8783,1299.0,1299.0,1,Indigo Nation,Adults-Men,Men,Red,Fall,Casual,Shirts,True,True,True
4972,649.0,324.0,1,Gini and Jony,Kids-Boys,Men,Green,Summer,Casual,Shirts,True,True,True
38601,895.0,895.0,1,Nike,Adults-Men,Men,Red,Summer,Casual,Tshirts,True,True,True
59636,9000.0,9000.0,1,FNF,Adults-Women,Women,Sea Green,Fall,Ethnic,Sarees,True,True,True
10857,1195.0,1195.0,1,Wrangler,Adults-Men,Men,White,Fall,Casual,Tshirts,True,True,True
10259,1299.0,1299.0,1,John Miller,Adults-Men,Men,Black,Fall,Formal,Trousers,True,True,True
59404,584.0,584.0,0,Tokyo Talkies,Adults-Women,Women,Blue,Fall,Casual,Tops,False,True,True
3965,599.0,599.0,1,Jealous 21,Adults-Women,Women,White,Summer,Casual,Tops,False,True,True
29773,1695.0,1695.0,1,Wrangler,Adults-Men,Men,Green,Summer,Casual,Shirts,True,True,True
9463,1199.0,1199.0,1,John Miller,Adults-Men,Men,White,Fall,Formal,Shirts,True,True,True
20251,1095.0,1095.0,1,Wrangler,Adults-Men,Men,Grey,Fall,Casual,Tshirts,True,True,True
14064,1399.0,1399.0,1,Flying Machine,Adults-Men,Men,Red,Fall,Casual,Tshirts,True,True,True
5433,1295.0,1295.0,1,Nike,Adults-Men,Men,Red,Summer,Casual,Tshirts,True,True,True
59299,1999.0,1999.0,1,U.S. Polo Assn.,Adults-Men,Men,Blue,Fall,Casual,Shirts,True,True,True
27848,899.0,899.0,0,SCULLERS FOR HER,Adults-Women,Women,Navy Blue,Summer,Casual,Tshirts,True,True,True
31111,599.0,299.0,1,Gini and Jony,Kids-Boys,Boys,Black,Summer,Casual,Jeans,True,True,True
13241,399.0,199.0,1,Palm Tree,Kids-Boys,Men,White,Fall,Casual,Jackets,True,True,True
54586,899.0,899.0,0,Sushilas,Adults-Women,Women,Green,Summer,Ethnic,Kurtas,False,True,True
43531,2499.0,2499.0,0,French Connection,Adults-Women,Women,Off White,Summer,Casual,Tops,False,True,True
46271,2499.0,2499.0,0,109F,Adults-Women,Women,Blue,Summer,Casual,Dresses,True,True,True
7156,1999.0,1999.0,1,SCULLERS,Adults-Men,Men,Black,Fall,Casual,Shirts,True,True,True
16501,454.0,227.0,1,LOCOMOTIVE,Adults-Men,Men,Brown,Fall,Casual,Tshirts,True,True,True
6084,899.0,899.0,0,United Colors of Benetton,Adults-Men,Men,White,Summer,Casual,Tshirts,True,True,True
19549,1899.0,1899.0,0,United Colors of Benetton,Adults-Men,Men,Grey,Fall,Casual,Sweatshirts,True,True,True
31323,499.0,499.0,1,AURELIA,Adults-Women,Women,White,Summer,Ethnic,Kurtas,False,True,True
57131,1800.0,1800.0,0,Elle,Adults-Women,Women,Teal,Summer,Casual,Tops,False,True,True
40186,549.0,549.0,1,Mumbai Slang,Adults-Women,Women,Black,Summer,Ethnic,Kurtis,False,True,True
59897,890.0,890.0,0,Femella,Adults-Women,Women,Yellow,Fall,Casual,Dresses,True,True,True
11724,1299.0,1299.0,0,Lee,Adults-Women,Women,Red,Fall,Casual,Shirts,True,True,True
52443,632.0,632.0,1,Red Rose,Adults-Women,Women,Green,Winter,Casual,Nightdress,False,True,True
34235,499.0,199.0,0,Proline,Adults-Men,Men,Cream,Summer,Casual,Tshirts,True,True,True
7532,945.0,945.0,1,Nike,Adults-Men,Men,Blue,Summer,Sports,Tshirts,True,True,True
22350,799.0,799.0,0,John Players,Adults-Men,Men,Blue,Fall,Casual,Shirts,True,True,True
2040,1299.0,1299.0,0,ADIDAS,Adults-Men,Men,White,Fall,Casual,Tshirts,True,True,True
13417,1599.0,1599.0,0,United Colors of Benetton,Adults-Men,Men,Blue,Summer,Casual,Shirts,True,True,True
27622,2499.0,2499.0,1,SCULLERS,Adults-Men,Men,Grey,Summer,Casual,Trousers,True,True,True
3192,449.0,449.0,1,Tantra,Adults-Men,Men,Black,Summer,Casual,Tshirts,True,True,True
11340,1999.0,1999.0,1,Lee,Adults-Men,Men,Blue,Summer,Casual,Jeans,True,True,True
52027,1895.0,1478.0,0,Just Natural,Adults-Unisex,Unisex,Navy Blue,Summer,NA,Rain Jacket,False,True,True
36562,995.0,398.0,1,Jack & Jones,Adults-Men,Men,White,Summer,Casual,Tshirts,True,True,True
11172,1499.0,1499.0,0,SCULLERS,Adults-Men,Men,Red,Fall,Casual,Sweaters,True,True,True
25347,249.0,249.0,1,Levis,Adults-Men,Men,White,Summer,Casual,Briefs,False,True,True
39718,1099.0,1099.0,1,Arrow Woman,Adults-Women,Women,Beige,Summer,Casual,Tops,False,True,True
41602,1399.0,1399.0,1,Basics,Adults-Men,Men,Navy Blue,Summer,Casual,Shirts,True,True,True
33222,1599.0,1599.0,1,Sepia,Adults-Women,Women,Brown,Summer,Casual,Tunics,False,True,True
36750,599.0,599.0,0,Little Miss,Kids-Girls,Girls,Navy Blue,Summer,Casual,Dresses,True,True,True
34007,249.0,124.0,1,Gini and Jony,Kids-Girls,Girls,Pink,Summer,Casual,Tops,False,True,True
50542,145.0,145.0,1,Chromozome,Adults-Men,Men,Red,Summer,Casual,Briefs,False,True,True
17285,1099.0,1099.0,1,U.S. Polo Assn.,Adults-Men,Men,Black,Fall,Casual,Tshirts,True,True,True
28458,899.0,899.0,1,Urban Yoga,Adults-Women,Women,Blue,Summer,Sports,Capris,False,True,True
16357,899.0,899.0,0,Peter England,Adults-Men,Men,Blue,Fall,Formal,Shirts,True,True,True
7700,799.0,799.0,1,Jealous 21,Adults-Women,Women,Pink,Fall,Casual,Tops,False,True,True
27410,699.0,699.0,1,Jockey,Adults-Women,Women,Multi,Summer,Casual,Lounge Pants,False,True,True
2272,995.0,995.0,1,Nike,Adults-Men,Men,Blue,Fall,Sports,Tshirts,True,True,True
8748,1099.0,1099.0,1,Indigo Nation,Adults-Men,Men,Orange,Fall,Casual,Shirts,True,True,True
16191,999.0,999.0,1,Puma,Adults-Men,Men,White,Fall,Casual,Tshirts,True,True,True
12531,1799.0,1799.0,1,Puma,Adults-Women,Women,Pink,Fall,Casual,Sweatshirts,True,True,True
42241,999.0,999.0,0,Sepia,Adults-Women,Women,Purple,Summer,Casual,Tops,False,True,True
24053,584.0,292.0,1,LOCOMOTIVE,Adults-Men,Men,Charcoal,Fall,Casual,Tshirts,True,True,True
10054,1499.0,1499.0,1,Reebok,Kids-Boys,Boys,Blue,Summer,Sports,Tshirts,True,True,True
59609,9000.0,9000.0,0,FNF,Adults-Women,Women,Khaki,Fall,Ethnic,Sarees,True,True,True
17271,1499.0,1499.0,0,U.S. Polo Assn.,Adults-Men,Men,Grey,Fall,Casual,Tshirts,True,True,True
23044,899.0,899.0,0,Arrow Woman,Adults-Women,Women,Brown,Fall,Casual,Leggings,False,True,True
51464,1400.0,1400.0,1,Tonga,Adults-Women,Women,Olive,Summer,Casual,Tops,False,True,True
30453,1099.0,1099.0,1,DENI YO,Adults-Men,Men,White,Summer,Casual,Jeans,True,True,True
2286,1995.0,1995.0,0,Nike,Adults-Men,Men,Black,Fall,Sports,Sweatshirts,True,True,True
31581,324.0,324.0,1,Mark Taylor,Adults-Men,Men,Blue,Summer,Casual,Tshirts,True,True,True
3354,399.0,399.0,1,Myntra,Adults-Men,Men,White,Summer,Casual,Tshirts,True,True,True
24605,1699.0,1699.0,1,Vishudh,Adults-Women,Women,Pink,Fall,Ethnic,Kurta Sets,False,True,True
10430,1299.0,1299.0,1,Flying Machine,Adults-Men,Men,Blue,Fall,Casual,Shirts,True,True,True
56225,1199.0,1199.0,0,SDL by Sweet Dreams,Adults-Men,Men,Black,Summer,Casual,Night suits,False,True,True
39388,1499.0,1499.0,0,Peter England,Adults-Men,Men,Black,Summer,Casual,Jeans,True,True,True
14090,1499.0,1499.0,1,Flying Machine,Adults-Men,Men,Blue,Fall,Casual,Tshirts,True,True,True
37212,2099.0,2099.0,0,United Colors of Benetton,Adults-Men,Men,Pink,Summer,Casual,Shirts,True,True,True
45632,200.0,200.0,0,Park Avenue,Adults-Men,Men,Grey Melange,Summer,Casual,Briefs,False,True,True
51000,849.0,849.0,1,Enamor,Adults-Women,Women,Maroon,Summer,Casual,Bra,False,True,True
6242,649.0,649.0,1,Lee,Adults-Women,Women,Purple,Summer,Casual,Tshirts,True,True,True
17615,299.0,299.0,1,Doodle,Kids-Boys,Boys,White,Fall,Casual,Tshirts,True,True,True
3730,1299.0,1299.0,0,Reebok,Adults-Men,Men,Yellow,Summer,Sports,Tshirts,True,True,True
26152,1299.0,1299.0,0,John Miller,Adults-Men,Men,Grey,Summer,Formal,Trousers,True,True,True
12367,1995.0,1995.0,0,Reid & Taylor,Adults-Men,Men,White,Fall,Formal,Shirts,True,True,True
54572,1599.0,1599.0,0,Sushilas,Adults-Women,Women,Pink,Summer,Ethnic,Kurtas,False,True,True
46285,1699.0,1699.0,1,109F,Adults-Women,Women,Multi,Summer,Casual,Dresses,True,True,True
51232,3495.0,3495.0,1,Satya Paul,Adults-Women,Women,Green,Fall,Ethnic,Kurtas,False,True,True
9804,1099.0,1099.0,1,John Miller,Adults-Men,Men,Black,Fall,Formal,Shirts,True,True,True
6070,699.0,699.0,0,United Colors of Benetton,Adults-Women,Women,Blue,Summer,Casual,Tshirts,True,True,True
26360,999.0,599.0,1,Arrow Woman,Adults-Women,Women,Grey,Summer,Casual,Tshirts,True,True,True
12155,399.0,399.0,1,AURELIA,Adults-Women,Women,Beige,Fall,Ethnic,Leggings,False,True,True
3502,1299.0,1299.0,0,ADIDAS,Adults-Women,Women,Black,Fall,Sports,Tshirts,True,True,True
10602,1995.0,1995.0,1,Nike,Adults-Men,Men,Red,Fall,Sports,Tshirts,True,True,True
20097,699.0,699.0,0,DIVA,Adults-Women,Women,White,Fall,Ethnic,Kurtas,False,True,True
15370,1399.0,1399.0,1,Urban Yoga,Adults-Women,Women,Pink,Fall,Casual,Sweatshirts,True,True,True
21145,2399.0,2399.0,1,s.Oliver,Adults-Women,Women,Black,Fall,Casual,Shirts,True,True,True
4727,699.0,699.0,1,Disney,Kids-Boys,Boys,Blue,Summer,Casual,Tshirts,True,True,True
1609,1499.0,1499.0,1,Reebok,Adults-Women,Women,Pink,Fall,Sports,Sweatshirts,True,True,True
59403,584.0,584.0,0,Tokyo Talkies,Adults-Women,Women,White,Fall,Casual,Tshirts,True,True,True
29774,1695.0,1695.0,1,Wrangler,Adults-Men,Men,Purple,Summer,Casual,Shirts,True,True,True
3962,699.0,699.0,1,Jealous 21,Adults-Women,Women,Black,Summer,Casual,Tops,False,True,True
9464,1249.0,1249.0,1,John Miller,Adults-Men,Men,White,Fall,Formal,Shirts,True,True,True
17249,999.0,999.0,0,U.S. Polo Assn.,Adults-Men,Men,Blue,Fall,Casual,Tshirts,True,True,True
29546,799.0,799.0,0,Classic Polo,Adults-Men,Men,Black,Summer,Casual,Tshirts,True,True,True
9656,1349.0,1349.0,1,Indigo Nation,Adults-Men,Men,Maroon,Fall,Casual,Shirts,True,True,True
18201,3795.0,3795.0,1,Nike,Adults-Men,Men,Olive,Fall,Casual,Jackets,True,True,True
4975,799.0,359.0,1,Gini and Jony,Kids-Boys,Men,Red,Summer,Casual,Tshirts,True,True,True
38606,1095.0,1095.0,1,Nike,Adults-Men,Men,White,Summer,Casual,Tshirts,True,True,True
59631,9000.0,9000.0,0,FNF,Adults-Women,Women,Red,Fall,Ethnic,Sarees,True,True,True
10850,1295.0,1295.0,1,Wrangler,Adults-Men,Men,Blue,Fall,Casual,Tshirts,True,True,True
26956,1399.0,1399.0,1,Jealous 21,Adults-Women,Women,Black,Summer,Casual,Tops,False,True,True
51038,275.0,275.0,1,Enamor,Adults-Women,Women,Lavender,Summer,Casual,Briefs,False,True,True
30833,1230.0,1230.0,1,Fabindia,Adults-Women,Women,Beige,Summer,Ethnic,Kurtas,False,True,True
27884,1099.0,1099.0,1,SCULLERS FOR HER,Adults-Women,Women,Blue,Summer,Formal,Shirts,True,True,True
3708,765.0,765.0,0,Classic Polo,Adults-Men,Men,Navy Blue,Summer,Casual,Tshirts,True,True,True
10408,1599.0,1599.0,1,United Colors of Benetton,Adults-Women,Women,Black,Fall,Casual,Tops,False,True,True
1863,499.0,499.0,1,Inkfruit,Adults-Men,Men,Black,Summer,Casual,Tshirts,True,True,True
39182,1899.0,1899.0,1,Aneri,Adults-Women,Women,Magenta,Summer,Ethnic,Kurtas,False,True,True
41098,999.0,999.0,0,Allen Solly Woman,Adults-Women,Women,Cream,Summer,Casual,Tops,False,True,True
56813,1599.0,1599.0,1,Aneri,Adults-Women,Women,Multi,Summer,Ethnic,Kurtis,False,True,True
59067,399.0,399.0,0,Peri Peri,Adults-Women,Women,Black,Summer,Casual,Bra,False,True,True
15348,1195.0,1195.0,1,Nike,Adults-Men,Men,Black,Fall,Casual,Tshirts,True,True,True
12951,1399.0,1399.0,0,Basics,Adults-Men,Men,Blue,Fall,Casual,Shirts,True,True,True
6048,1299.0,1299.0,0,United Colors of Benetton,Adults-Men,Men,Black,Summer,Casual,Shirts,True,True,True
13883,1949.0,1949.0,1,SCULLERS,Adults-Men,Men,Purple,Fall,Casual,Shirts,True,True,True
19585,1799.0,1799.0,1,United Colors of Benetton,Adults-Women,Women,Blue,Summer,Casual,Tops,False,True,True
